word,word_cnt_all,word_cnt_sentence,idf
バングラデシュ製,1.0,1.0,9.90598676523643
先端技術,3.0,3.0,8.80737447656832
物凄い,10.0,8.0,7.826545223556593
元ネタ,6.0,6.0,8.114227296008375
這いよれ!_ニャル子さん,1.0,1.0,9.90598676523643
GA文庫,1.0,1.0,9.90598676523643
ニコニコチャンネル,5.0,5.0,8.296548852802328
ライトノベル,3.0,3.0,8.80737447656832
版元,9.0,5.0,8.296548852802328
：『(」,1.0,1.0,9.90598676523643
つぶやか,6.0,6.0,8.114227296008375
とお目,1.0,1.0,9.90598676523643
初回生産,4.0,4.0,8.519692404116538
(」,3.0,2.0,9.212839584676484
名状,1.0,1.0,9.90598676523643
マジレス,7.0,5.0,8.296548852802328
這いよれ！ニャル子さん,1.0,1.0,9.90598676523643
「(」,1.0,1.0,9.90598676523643
にゃー,14.0,7.0,7.960076616181116
テーマ曲,21.0,14.0,7.26692943562117
！(／,4.0,3.0,8.80737447656832
〜！(」,1.0,1.0,9.90598676523643
そん,10.0,9.0,7.708762187900209
はげ,7.0,3.0,8.80737447656832
流石,6.0,6.0,8.114227296008375
ハケ,2.0,2.0,9.212839584676484
Yeah,5.0,4.0,8.519692404116538
不動心,1.0,1.0,9.90598676523643
(*^_^*),2.0,2.0,9.212839584676484
?」「,109.0,102.0,5.281013951952159
だぁ,7.0,6.0,8.114227296008375
不毛,1.0,1.0,9.90598676523643
論争,15.0,11.0,7.508091492438059
ワロタ,22.0,21.0,6.861464327513007
行こう,5.0,5.0,8.296548852802328
bpm,108.0,106.0,5.242547671124362
東京大学空間情報科学研究センター,1.0,1.0,9.90598676523643
memn0ck,304.0,303.0,4.1922539597270605
2106,108.0,106.0,5.242547671124362
井上翔,21.0,18.0,7.015615007340265
日本Androidの会,5.0,5.0,8.296548852802328
共催,8.0,8.0,7.826545223556593
Bazaar,1.0,1.0,9.90598676523643
去る,17.0,17.0,7.072773421180213
サミット,2.0,2.0,9.212839584676484
婦女子,1.0,1.0,9.90598676523643
生主,35.0,8.0,7.826545223556593
三次元,3.0,3.0,8.80737447656832
フェス,33.0,11.0,7.508091492438059
犯罪行為,2.0,2.0,9.212839584676484
盛り込む,5.0,4.0,8.519692404116538
93話,1.0,1.0,9.90598676523643
(*´,1.0,1.0,9.90598676523643
(>_<、),1.0,1.0,9.90598676523643
｀*),1.0,1.0,9.90598676523643
おともだち,1.0,1.0,9.90598676523643
うの,10.0,9.0,7.708762187900209
；；!!,1.0,1.0,9.90598676523643
(/ω＼),1.0,1.0,9.90598676523643
msconfig,1.0,1.0,9.90598676523643
かかれ,11.0,8.0,7.826545223556593
スタートアップ,29.0,24.0,6.727932934888484
自動起動,3.0,3.0,8.80737447656832
298,1.0,1.0,9.90598676523643
CPU-Z,1.0,1.0,9.90598676523643
mark,2.0,2.0,9.212839584676484
9000,7.0,6.0,8.114227296008375
奪回,8.0,7.0,7.960076616181116
反撃,26.0,24.0,6.727932934888484
12月22日,8.0,8.0,7.826545223556593
VSPEC,2.0,2.0,9.212839584676484
うたっ,6.0,6.0,8.114227296008375
活用度,1.0,1.0,9.90598676523643
ベストショット,10.0,7.0,7.960076616181116
提げ,1.0,1.0,9.90598676523643
睨み,2.0,2.0,9.212839584676484
50万人,5.0,5.0,8.296548852802328
書き上げ,4.0,4.0,8.519692404116538
レビュアー,6.0,5.0,8.296548852802328
メタル,5.0,5.0,8.296548852802328
でどこ,1.0,1.0,9.90598676523643
)”。,1.0,1.0,9.90598676523643
責務,1.0,1.0,9.90598676523643
ロケハン,3.0,3.0,8.80737447656832
イル,3.0,3.0,8.80737447656832
遡る,4.0,4.0,8.519692404116538
ジタル,1.0,1.0,9.90598676523643
呼び覚ます,4.0,4.0,8.519692404116538
入念,7.0,6.0,8.114227296008375
据え,10.0,10.0,7.603401672242383
新スタイル,12.0,10.0,7.603401672242383
タスクトレイ,2.0,2.0,9.212839584676484
ファイ,1.0,1.0,9.90598676523643
写真ファイル,2.0,2.0,9.212839584676484
人為,1.0,1.0,9.90598676523643
あける,10.0,9.0,7.708762187900209
DropBox,8.0,5.0,8.296548852802328
海外展開,11.0,10.0,7.603401672242383
電機メーカー,6.0,6.0,8.114227296008375
80ドル,1.0,1.0,9.90598676523643
スマートテレビ,14.0,10.0,7.603401672242383
スピンドル,1.0,1.0,9.90598676523643
Recorder,2.0,2.0,9.212839584676484
PK,32.0,20.0,6.910254491682439
JIN-仁-,1.0,1.0,9.90598676523643
内外価格差,2.0,2.0,9.212839584676484
Boardwalk,1.0,1.0,9.90598676523643
45ドル,1.0,1.0,9.90598676523643
ホワイトワイドプリンタブル,1.0,1.0,9.90598676523643
PWB,1.0,1.0,9.90598676523643
STB,7.0,4.0,8.519692404116538
ケーブルテレビ,8.0,5.0,8.296548852802328
TiVo,1.0,1.0,9.90598676523643
BD-R,1.0,1.0,9.90598676523643
50枚,4.0,4.0,8.519692404116538
TDK,1.0,1.0,9.90598676523643
BRV,1.0,1.0,9.90598676523643
ガラパゴス化,2.0,2.0,9.212839584676484
Empire,1.0,1.0,9.90598676523643
倍速,2.0,2.0,9.212839584676484
およっ,3.0,3.0,8.80737447656832
YahooBB,1.0,1.0,9.90598676523643
電話勧誘,1.0,1.0,9.90598676523643
丸坊主,4.0,4.0,8.519692404116538
よっと,1.0,1.0,9.90598676523643
代表選手,18.0,18.0,7.015615007340265
ニコニコインフォ,2.0,2.0,9.212839584676484
狙える,15.0,14.0,7.26692943562117
265時間,1.0,1.0,9.90598676523643
731,1.0,1.0,9.90598676523643
1700,17.0,13.0,7.341037407774893
2100,43.0,30.0,6.504789383574273
1900,71.0,40.0,6.2171073111224935
技適マーク,3.0,3.0,8.80737447656832
パケ死,3.0,3.0,8.80737447656832
Lumia,2.0,2.0,9.212839584676484
手ごろ,21.0,17.0,7.072773421180213
SIMロック,4.0,3.0,8.80737447656832
まっぴら,2.0,2.0,9.212839584676484
unlocked,1.0,1.0,9.90598676523643
持ち時間,6.0,6.0,8.114227296008375
840,5.0,5.0,8.296548852802328
IMEI,8.0,5.0,8.296548852802328
WCDMA,9.0,7.0,7.960076616181116
技術基準適合証明,2.0,2.0,9.212839584676484
335時間,1.0,1.0,9.90598676523643
汎用的,1.0,1.0,9.90598676523643
1800,69.0,56.0,5.88063507450128
SIMフリー,53.0,17.0,7.072773421180213
857,2.0,2.0,9.212839584676484
入れ替え,29.0,22.0,6.814944311878113
中国嫁日記,1.0,1.0,9.90598676523643
集落,2.0,2.0,9.212839584676484
隔絶,1.0,1.0,9.90598676523643
億ション,1.0,1.0,9.90598676523643
ファーイェン,1.0,1.0,9.90598676523643
井上純一,1.0,1.0,9.90598676523643
警備員,7.0,6.0,8.114227296008375
平米,11.0,9.0,7.708762187900209
ゲームデザイナー,1.0,1.0,9.90598676523643
ビバリーヒルズ,4.0,4.0,8.519692404116538
賃料,2.0,2.0,9.212839584676484
希有馬,1.0,1.0,9.90598676523643
3100,1.0,1.0,9.90598676523643
ショボ,3.0,3.0,8.80737447656832
ユーザー登録,16.0,10.0,7.603401672242383
分割,48.0,22.0,6.814944311878113
168時間,1.0,1.0,9.90598676523643
RAW,6.0,5.0,8.296548852802328
エクスプローラ,4.0,4.0,8.519692404116538
Giga,2.0,2.0,9.212839584676484
うたう,6.0,6.0,8.114227296008375
削除キー,1.0,1.0,9.90598676523643
大容量ファイル転送,3.0,3.0,8.80737447656832
らく,10.0,7.0,7.960076616181116
メモリーカード,40.0,27.0,6.6101498992321
ニュージャージー州,1.0,1.0,9.90598676523643
ギデオン・サンドバック,1.0,1.0,9.90598676523643
ユニバーサル,16.0,11.0,7.508091492438059
金メダル,98.0,64.0,5.747103681876758
王立アカデミー,1.0,1.0,9.90598676523643
顕彰,1.0,1.0,9.90598676523643
1906年,1.0,1.0,9.90598676523643
ジッパー,1.0,1.0,9.90598676523643
心臓病,2.0,2.0,9.212839584676484
殿堂,10.0,9.0,7.708762187900209
ホーボーケン,1.0,1.0,9.90598676523643
発明者,1.0,1.0,9.90598676523643
功労,1.0,1.0,9.90598676523643
他界,6.0,6.0,8.114227296008375
1951年,4.0,4.0,8.519692404116538
1954年,4.0,4.0,8.519692404116538
トーナメント,28.0,13.0,7.341037407774893
DOTA,1.0,1.0,9.90598676523643
Nvidia,2.0,2.0,9.212839584676484
StarCraft,3.0,2.0,9.212839584676484
集い,5.0,5.0,8.296548852802328
午後7時,8.0,7.0,7.960076616181116
Games,12.0,8.0,7.826545223556593
太平洋夏時間,1.0,1.0,9.90598676523643
プロゲーマー,1.0,1.0,9.90598676523643
PCゲーム,12.0,3.0,8.80737447656832
It,11.0,7.0,7.960076616181116
近日中,6.0,6.0,8.114227296008375
上海,29.0,21.0,6.861464327513007
仕込み,8.0,7.0,7.960076616181116
Festival,4.0,4.0,8.519692404116538
NGF,1.0,1.0,9.90598676523643
やらかす,5.0,4.0,8.519692404116538
League_of_Legends,1.0,1.0,9.90598676523643
ゲーマー,3.0,2.0,9.212839584676484
脚注,2.0,2.0,9.212839584676484
299,2.0,2.0,9.212839584676484
200g,6.0,6.0,8.114227296008375
イネット,1.0,1.0,9.90598676523643
40時間,3.0,2.0,9.212839584676484
2500,11.0,11.0,7.508091492438059
180時間,1.0,1.0,9.90598676523643
メモリー効果,1.0,1.0,9.90598676523643
波数,1.0,1.0,9.90598676523643
Tock,1.0,1.0,9.90598676523643
TDP,2.0,2.0,9.212839584676484
トランジスター,1.0,1.0,9.90598676523643
Brige,1.0,1.0,9.90598676523643
熱設計電力,1.0,1.0,9.90598676523643
Tick,1.0,1.0,9.90598676523643
発熱量,1.0,1.0,9.90598676523643
マイクロアーキテクチャ,1.0,1.0,9.90598676523643
インテルコアプロセッサーファミリー,1.0,1.0,9.90598676523643
)）,1.0,1.0,9.90598676523643
Bridege,5.0,5.0,8.296548852802328
お預け,4.0,4.0,8.519692404116538
指向,10.0,5.0,8.296548852802328
Sandy,1.0,1.0,9.90598676523643
4月22日,11.0,11.0,7.508091492438059
復習,6.0,6.0,8.114227296008375
英語学習,4.0,2.0,9.212839584676484
ディクテーション,3.0,2.0,9.212839584676484
さがせ,1.0,1.0,9.90598676523643
出だし,7.0,7.0,7.960076616181116
忘れないで,3.0,3.0,8.80737447656832
大文字,4.0,4.0,8.519692404116538
小文字,3.0,3.0,8.80737447656832
筆記,3.0,3.0,8.80737447656832
なぞっ,5.0,5.0,8.296548852802328
abcd,1.0,1.0,9.90598676523643
abc,7.0,4.0,8.519692404116538
アルファベット,18.0,11.0,7.508091492438059
点線,8.0,5.0,8.296548852802328
word,3.0,3.0,8.80737447656832
スラスラ,5.0,4.0,8.519692404116538
筆記体,13.0,3.0,8.80737447656832
！_-,1.0,1.0,9.90598676523643
連続テレビ小説,1.0,1.0,9.90598676523643
TVドラマ,14.0,11.0,7.508091492438059
探し出せる,2.0,2.0,9.212839584676484
粗く,3.0,2.0,9.212839584676484
全録,2.0,2.0,9.212839584676484
UT,9.0,3.0,8.80737447656832
8番,4.0,4.0,8.519692404116538
無尽蔵,3.0,3.0,8.80737447656832
大分類,4.0,2.0,9.212839584676484
予約録画,4.0,3.0,8.80737447656832
時代劇,16.0,13.0,7.341037407774893
Speed,8.0,7.0,7.960076616181116
変貌,16.0,14.0,7.26692943562117
ブースター,18.0,6.0,8.114227296008375
だせる,5.0,5.0,8.296548852802328
打てる,17.0,15.0,7.197936564134219
XS,4.0,3.0,8.80737447656832
ビデオレンタル,4.0,3.0,8.80737447656832
ごっそり,1.0,1.0,9.90598676523643
とまら,13.0,12.0,7.421080115448429
価額,1.0,1.0,9.90598676523643
いたか,3.0,3.0,8.80737447656832
リーマン・ショック,3.0,3.0,8.80737447656832
生活資金,1.0,1.0,9.90598676523643
動機,20.0,17.0,7.072773421180213
分散投資,1.0,1.0,9.90598676523643
アセット,6.0,5.0,8.296548852802328
分配金,1.0,1.0,9.90598676523643
取り崩し,1.0,1.0,9.90598676523643
信託,1.0,1.0,9.90598676523643
日興アセットマネジメント,2.0,2.0,9.212839584676484
日興,5.0,5.0,8.296548852802328
毎月分配型投資信託,1.0,1.0,9.90598676523643
MY,9.0,6.0,8.114227296008375
フォーム,52.0,33.0,6.4094792037699495
ゴールドプライバシーフィルター,1.0,1.0,9.90598676523643
Scope,28.0,11.0,7.508091492438059
Platinum,8.0,3.0,8.80737447656832
TUCANO,1.0,1.0,9.90598676523643
トゥカーノ,1.0,1.0,9.90598676523643
DOGA,1.0,1.0,9.90598676523643
サイバーフロント,2.0,2.0,9.212839584676484
Personal,1.0,1.0,9.90598676523643
___(,2.0,2.0,9.212839584676484
住友不動産秋葉原ビル,3.0,3.0,8.80737447656832
募集告知,1.0,1.0,9.90598676523643
東京都千代田区外神田,4.0,4.0,8.519692404116538
Solid-State_Drive,1.0,1.0,9.90598676523643
PFU,4.0,2.0,9.212839584676484
Day,32.0,21.0,6.861464327513007
Nero,5.0,2.0,9.212839584676484
サイバーリンク,1.0,1.0,9.90598676523643
LoiLo,1.0,1.0,9.90598676523643
US3,1.0,1.0,9.90598676523643
Go,14.0,12.0,7.421080115448429
PowerDVD,1.0,1.0,9.90598676523643
インターコム,1.0,1.0,9.90598676523643
Tunebite,1.0,1.0,9.90598676523643
ベルサール秋葉原,7.0,6.0,8.114227296008375
ScanSnap,18.0,3.0,8.80737447656832
Akiba,10.0,7.0,7.960076616181116
Back,5.0,5.0,8.296548852802328
オウルテック,1.0,1.0,9.90598676523643
3M,51.0,48.0,6.034785754328539
JNL,1.0,1.0,9.90598676523643
PowerDirector,7.0,4.0,8.519692404116538
ウマ,2.0,2.0,9.212839584676484
オシャンティ,1.0,1.0,9.90598676523643
渡り蟹,1.0,1.0,9.90598676523643
Townnote,1.0,1.0,9.90598676523643
やそば,1.0,1.0,9.90598676523643
校舎,8.0,6.0,8.114227296008375
サーロイン,1.0,1.0,9.90598676523643
カフェテリア,2.0,2.0,9.212839584676484
自販機,1.0,1.0,9.90598676523643
どっか,20.0,19.0,6.961547786069989
学食,3.0,3.0,8.80737447656832
雑然,2.0,2.0,9.212839584676484
学部,6.0,6.0,8.114227296008375
うらやましく,3.0,3.0,8.80737447656832
アクセ,8.0,6.0,8.114227296008375
編集画面,6.0,5.0,8.296548852802328
2500m,7.0,6.0,8.114227296008375
STND,1.0,1.0,9.90598676523643
159,3.0,3.0,8.80737447656832
ピンコネクタポート,1.0,1.0,9.90598676523643
Case,13.0,7.0,7.960076616181116
Snapdragon,64.0,39.0,6.242425119106783
110m,2.0,2.0,9.212839584676484
Adapter,2.0,2.0,9.212839584676484
見やす,21.0,16.0,7.133398042996648
GALAXY_Note,239.0,66.0,5.716332023210004
8060,25.0,18.0,7.015615007340265
10461,1.0,1.0,9.90598676523643
くり抜か,2.0,2.0,9.212839584676484
CASE,10.0,4.0,8.519692404116538
11024,1.0,1.0,9.90598676523643
凹み,2.0,2.0,9.212839584676484
125g,6.0,5.0,8.296548852802328
S3,22.0,13.0,7.341037407774893
ケーブルイケショップ,1.0,1.0,9.90598676523643
Cradle,1.0,1.0,9.90598676523643
申し付け,1.0,1.0,9.90598676523643
17g,1.0,1.0,9.90598676523643
並み居る,5.0,5.0,8.296548852802328
HDTV,4.0,3.0,8.80737447656832
何なりと,1.0,1.0,9.90598676523643
おおぶり,2.0,2.0,9.212839584676484
CABL,1.0,1.0,9.90598676523643
APQ,28.0,20.0,6.910254491682439
11017,1.0,1.0,9.90598676523643
120g,12.0,9.0,7.708762187900209
原始的,1.0,1.0,9.90598676523643
オートドキュメントフィーダー,1.0,1.0,9.90598676523643
入場券,14.0,7.0,7.960076616181116
写り,15.0,15.0,7.197936564134219
dpi,6.0,5.0,8.296548852802328
裁断機,1.0,1.0,9.90598676523643
圧縮率,2.0,2.0,9.212839584676484
クシャクシャ,2.0,2.0,9.212839584676484
無水,1.0,1.0,9.90598676523643
pdf,4.0,4.0,8.519692404116538
イメージスキャナ,1.0,1.0,9.90598676523643
スキャニング,1.0,1.0,9.90598676523643
引っ掛かり,2.0,2.0,9.212839584676484
4月23日,15.0,14.0,7.26692943562117
巻き込み,8.0,8.0,7.826545223556593
片付けよ,1.0,1.0,9.90598676523643
ればー,1.0,1.0,9.90598676523643
週アス,3.0,3.0,8.80737447656832
読も,4.0,4.0,8.519692404116538
電子化,3.0,3.0,8.80737447656832
失態,2.0,2.0,9.212839584676484
800枚,1.0,1.0,9.90598676523643
ホチキス,13.0,7.0,7.960076616181116
溶かし,11.0,10.0,7.603401672242383
~。,1.0,1.0,9.90598676523643
Bookman,1.0,1.0,9.90598676523643
週刊アスキー,3.0,2.0,9.212839584676484
師走,6.0,6.0,8.114227296008375
3DS,31.0,13.0,7.341037407774893
日本の首都,9.0,9.0,7.708762187900209
ゲームファン,4.0,4.0,8.519692404116538
いつの間に通信,5.0,4.0,8.519692404116538
12本,8.0,8.0,7.826545223556593
30m,3.0,3.0,8.80737447656832
すれ違い通信,1.0,1.0,9.90598676523643
コントローラー,25.0,17.0,7.072773421180213
すれちがっ,2.0,2.0,9.212839584676484
歩数,6.0,3.0,8.80737447656832
ハイスコア,13.0,10.0,7.603401672242383
裸眼立体視,3.0,3.0,8.80737447656832
国内販売,6.0,6.0,8.114227296008375
携帯型ゲーム,1.0,1.0,9.90598676523643
万歩計,1.0,1.0,9.90598676523643
ゲームコイン,3.0,3.0,8.80737447656832
オブラート,2.0,2.0,9.212839584676484
コミック雑誌,1.0,1.0,9.90598676523643
プレミア,198.0,113.0,5.1785989465240885
余りに,8.0,8.0,7.826545223556593
厨,6.0,6.0,8.114227296008375
くるみ,5.0,5.0,8.296548852802328
取次,1.0,1.0,9.90598676523643
コミックキューガール,1.0,1.0,9.90598676523643
出版不況,2.0,2.0,9.212839584676484
逢う,1.0,1.0,9.90598676523643
印刷所,1.0,1.0,9.90598676523643
5.5倍,1.0,1.0,9.90598676523643
DTP,1.0,1.0,9.90598676523643
CUTEGIRL,1.0,1.0,9.90598676523643
アウト屋,1.0,1.0,9.90598676523643
refeia,1.0,1.0,9.90598676523643
スクリプト,4.0,3.0,8.80737447656832
横山緑,1.0,1.0,9.90598676523643
当日券,12.0,11.0,7.508091492438059
GTR,2.0,2.0,9.212839584676484
ひょっと,5.0,5.0,8.296548852802328
106424,1.0,1.0,9.90598676523643
石川典行,1.0,1.0,9.90598676523643
完売,47.0,42.0,6.168317146953061
あこがれ,7.0,7.0,7.960076616181116
超絶,16.0,15.0,7.197936564134219
痛車,22.0,7.0,7.960076616181116
中の人,22.0,17.0,7.072773421180213
ミドリンピック,1.0,1.0,9.90598676523643
スナップボタン,1.0,1.0,9.90598676523643
クロッシィ,142.0,98.0,5.321019286565857
マルチポーチケース,1.0,1.0,9.90598676523643
埋め込み,4.0,3.0,8.80737447656832
文字どおり,2.0,2.0,9.212839584676484
ファブリック,8.0,7.0,7.960076616181116
包み込み,9.0,8.0,7.826545223556593
MobileStation,10.0,10.0,7.603401672242383
！(｀,1.0,1.0,9.90598676523643
94話,1.0,1.0,9.90598676523643
せんせい,1.0,1.0,9.90598676523643
´),2.0,2.0,9.212839584676484
京都タワー,1.0,1.0,9.90598676523643
チャージャー,9.0,8.0,7.826545223556593
お越,5.0,5.0,8.296548852802328
おくっ,3.0,3.0,8.80737447656832
ザッピング,1.0,1.0,9.90598676523643
無休,14.0,11.0,7.508091492438059
Optimus,457.0,89.0,5.41735039550429
IPS,3.0,3.0,8.80737447656832
1950,3.0,2.0,9.212839584676484
WVGA,29.0,24.0,6.727932934888484
150mA,5.0,3.0,8.80737447656832
True,3.0,3.0,8.80737447656832
巡音ルカ,1.0,1.0,9.90598676523643
Core_2_Duo,2.0,2.0,9.212839584676484
770,21.0,9.0,7.708762187900209
吉田和正,1.0,1.0,9.90598676523643
Music,46.0,29.0,6.538690935249955
VOCALOID,2.0,2.0,9.212839584676484
bridge,2.0,2.0,9.212839584676484
Bloomfiled,1.0,1.0,9.90598676523643
コンピューターおばあちゃん,1.0,1.0,9.90598676523643
ピクセラ,1.0,1.0,9.90598676523643
取り回し,4.0,4.0,8.519692404116538
11月18日,9.0,9.0,7.708762187900209
次回作,15.0,14.0,7.26692943562117
3GB,13.0,5.0,8.296548852802328
AKAI,2.0,2.0,9.212839584676484
Core_2,1.0,1.0,9.90598676523643
光らせる,3.0,3.0,8.80737447656832
LPK,1.0,1.0,9.90598676523643
シニア向け,27.0,12.0,7.421080115448429
一般発売,3.0,3.0,8.80737447656832
茶屋,2.0,2.0,9.212839584676484
Core_2_Quad,1.0,1.0,9.90598676523643
Conroe,1.0,1.0,9.90598676523643
Gulftown,1.0,1.0,9.90598676523643
965,1.0,1.0,9.90598676523643
LPD,1.0,1.0,9.90598676523643
6400,8.0,7.0,7.960076616181116
プレーヤー,139.0,83.0,5.487146157439831
9万人,4.0,4.0,8.519692404116538
プレス,58.0,45.0,6.09932427546611
）①,2.0,2.0,9.212839584676484
2384,2.0,2.0,9.212839584676484
長蛇,21.0,21.0,6.861464327513007
766人,2.0,2.0,9.212839584676484
マジメネタ,1.0,1.0,9.90598676523643
347,2.0,2.0,9.212839584676484
マイページ,3.0,3.0,8.80737447656832
niconico,59.0,30.0,6.504789383574273
プッシュピン,1.0,1.0,9.90598676523643
301,18.0,16.0,7.133398042996648
さかのぼっ,4.0,4.0,8.519692404116538
50GB,12.0,8.0,7.826545223556593
増量,18.0,15.0,7.197936564134219
ビデオ映像,2.0,2.0,9.212839584676484
更新する必要,2.0,2.0,9.212839584676484
βテスト,1.0,1.0,9.90598676523643
Google_Drive,44.0,19.0,6.961547786069989
読み込ま,9.0,8.0,7.826545223556593
以,2.0,2.0,9.212839584676484
カラビナ,1.0,1.0,9.90598676523643
伸縮,8.0,8.0,7.826545223556593
X5,112.0,90.0,5.406177094906164
クロージャー,1.0,1.0,9.90598676523643
103,47.0,25.0,6.687110940368228
9.8mm,5.0,3.0,8.80737447656832
開閉,12.0,10.0,7.603401672242383
懐中電灯,8.0,8.0,7.826545223556593
アタッチメント,5.0,4.0,8.519692404116538
1センチ,3.0,3.0,8.80737447656832
197,7.0,7.0,7.960076616181116
ドッグイヤー,1.0,1.0,9.90598676523643
AU,5.0,4.0,8.519692404116538
インジケータ,1.0,1.0,9.90598676523643
92g,6.0,6.0,8.114227296008375
600mA,4.0,4.0,8.519692404116538
備品,3.0,3.0,8.80737447656832
グループB,4.0,3.0,8.80737447656832
洗車,1.0,1.0,9.90598676523643
Carboy,1.0,1.0,9.90598676523643
チューンドカー,1.0,1.0,9.90598676523643
ぇすたで,1.0,1.0,9.90598676523643
痛車グラフィックス,1.0,1.0,9.90598676523643
走り屋,1.0,1.0,9.90598676523643
恥ずかしながら,5.0,5.0,8.296548852802328
エアブラシ,1.0,1.0,9.90598676523643
南部市場,1.0,1.0,9.90598676523643
レビン,1.0,1.0,9.90598676523643
ステッカーチューン,1.0,1.0,9.90598676523643
グループA,3.0,3.0,8.80737447656832
EX,119.0,46.0,6.077345368747334
AE86,4.0,2.0,9.212839584676484
第三京浜,1.0,1.0,9.90598676523643
SA22C,1.0,1.0,9.90598676523643
スカイライン,7.0,7.0,7.960076616181116
前期,5.0,4.0,8.519692404116538
金曜,12.0,11.0,7.508091492438059
Option,3.0,3.0,8.80737447656832
Forza_Motorsport_2,1.0,1.0,9.90598676523643
府中,5.0,4.0,8.519692404116538
トレノ,1.0,1.0,9.90598676523643
いじくり,2.0,2.0,9.212839584676484
RX-7,1.0,1.0,9.90598676523643
湾岸,4.0,4.0,8.519692404116538
全体像,6.0,6.0,8.114227296008375
